name	type	x	y	z
S1	source	-0.07964617810402165	0.05668988261758072	-0.00171467554699236
S2	source	-0.08438905933947294	0.03226992092137157	0.041949149505105206
S3	source	-0.0832572656832555	0.0038126556662635702	0.08847499616590508
S4	source	-0.08088400153206989	-0.03040402150983593	0.051776180392457315
S5	source	-0.06742668231179999	-0.05647373485579647	0.019690197605101673
S6	source	-0.05435846715605282	-0.030592067341523307	0.12007406136900647
S7	source	-0.05871534114657401	-0.05977583393587839	0.08063621700499288
D1	detector	-0.08817782919279268	0.0005775209741248795	0.04698560827125356
D2	detector	-0.08024967267059688	-0.03156153756097807	0.012256939676276696
D3	detector	-0.08377081325687848	0.026722633215122256	0.0022123826564436344
D4	detector	-0.07530743790940286	-0.030542366584596668	0.08901464107793194
